Latitude,Longitude,N_850,Nol_850,Ce_850,R2_850,QA_850
63.5,-126.5,0,0,0.00326,-9999,0
63.5,-125.5,0,0,0.00551,-9999,0
63.5,-124.5,0,0,0.0158,-9999,0
63.5,-123.5,7,0,0.00835,0.702,1
63.5,-122.5,6,1,0.00893,0.82,1
63.5,-121.5,8,0,0.0105,0.397,1
63.5,-120.5,12,0,0.00421,0.634,1
63.5,-119.5,16,0,0.00516,0.0718,0
63.5,-118.5,27,0,0.00263,0.389,0
63.5,-117.5,39,0,0.00295,0.247,0
63.5,-116.5,8,1,0.00442,0.766,1
63.5,-115.5,12,0,0.00653,0.607,0
63.5,-114.5,9,0,0.00151,0.116,0
63.5,-113.5,0,0,0.0143,-9999,0
63.5,-112.5,22,0,0.00271,0.438,0
63.5,-111.5,11,0,0.00421,0.0964,0
63.5,-110.5,0,0,0.0156,-9999,0
63.5,-109.5,12,1,0.0194,0.0582,0
63.5,-108.5,0,0,0.0142,-9999,0
63.5,-107.5,0,0,0.0137,-9999,0
63.5,-106.5,0,0,0.0148,-9999,0
63.5,-105.5,0,0,0.0148,-9999,0
63.5,-104.5,0,0,0.013,-9999,0
63.5,-103.5,0,0,0.00923,-9999,0
63.5,-102.5,0,0,0.00949,-9999,0
63.5,-101.5,0,0,0.00949,-9999,0
63.5,-100.5,0,0,0.00932,-9999,0
63.5,-99.5,0,0,0.012,-9999,0
63.5,-98.5,0,0,0.0131,-9999,0
63.5,-97.5,0,0,0.0131,-9999,0
63.5,-96.5,0,0,0.0138,-9999,0
63.5,-95.5,0,0,0.0092,-9999,0
63.5,-94.5,0,0,0.00998,-9999,0
63.5,-93.5,0,0,0.0126,-9999,0
63.5,-92.5,0,0,0.0158,-9999,0
63.5,-91.5,0,0,0.0148,-9999,0
63.5,-90.5,0,0,0.015,-9999,0
63.5,-89.5,0,0,0.0153,-9999,0
63.5,-88.5,0,0,0.0161,-9999,0
63.5,-87.5,0,0,0.0176,-9999,0
63.5,7.5,0,0,0.0083,-9999,0
63.5,8.5,0,0,0.00735,-9999,0
63.5,15.5,0,0,0.0035,-9999,0
63.5,16.5,0,0,0.00319,-9999,0
63.5,17.5,14,0,0.00103,0.16,0
63.5,18.5,0,0,0.00355,-9999,0
63.5,19.5,0,0,0.0032,-9999,0
63.5,20.5,0,0,0.00964,-9999,0
63.5,22.5,0,0,0.0152,-9999,0
63.5,23.5,0,0,0.0177,-9999,0
63.5,24.5,6,0,0.0142,0.815,0
63.5,25.5,0,0,0.0259,-9999,0
63.5,27.5,0,0,0.0259,-9999,0
63.5,28.5,0,0,0.0263,-9999,0
63.5,30.5,0,0,0.0288,-9999,0
63.5,31.5,7,0,0.0341,0.806,2
63.5,32.5,11,0,0.029,0.843,2
63.5,33.5,12,0,0.0727,0.2,0
63.5,34.5,12,1,0.00322,0.0894,0
63.5,36.5,0,0,0.0232,-9999,0
63.5,37.5,6,0,0.205,0.586,0
63.5,38.5,8,0,0.075,0.922,0
63.5,39.5,0,0,0.0182,-9999,0
63.5,40.5,0,0,0.0171,-9999,0
63.5,41.5,0,0,0.0176,-9999,0
63.5,42.5,8,1,0.0165,0.209,1
63.5,43.5,0,0,0.0164,-9999,0
63.5,44.5,6,0,0.0693,0.871,0
63.5,45.5,9,1,0.0282,0.38,0
63.5,46.5,0,0,0.0211,-9999,0
63.5,47.5,6,0,0.0471,0.381,0
63.5,48.5,16,1,0.00662,0.35,0
63.5,49.5,11,0,0.0021,0.18,0
63.5,50.5,0,0,0.0316,-9999,0
63.5,51.5,0,0,0.0352,-9999,0
63.5,52.5,6,1,0.0233,0.516,1
63.5,53.5,7,0,0.0465,0.792,2
63.5,54.5,10,0,0.0224,0.233,0
63.5,55.5,9,0,0.0737,0.331,0
63.5,56.5,11,0,0.0492,0.0236,0
63.5,57.5,7,0,0.00454,0.705,0
63.5,58.5,0,0,0.0395,-9999,0
63.5,59.5,23,0,0.00609,0.166,0
63.5,60.5,9,1,0.00218,0.518,1
63.5,61.5,6,0,0.0316,0.841,4
63.5,62.5,7,0,0.0579,0.698,2
63.5,63.5,13,0,0.0114,0.576,1
63.5,64.5,7,0,0.0124,0.276,2
63.5,65.5,12,0,0.0568,0.564,2
63.5,66.5,14,0,0.0292,0.53,3
63.5,67.5,8,0,0.0354,0.405,3
63.5,68.5,6,0,0.0329,0.904,4
63.5,69.5,11,0,0.0361,0.887,1
63.5,70.5,27,0,0.0261,0.208,0
63.5,71.5,0,0,0.0263,-9999,0
63.5,72.5,7,0,0.0637,0.913,1
63.5,73.5,17,0,0.0591,0.714,4
63.5,74.5,12,0,0.00537,0.148,2
63.5,75.5,12,0,0.0608,0.798,4
63.5,76.5,43,0,0.0146,0.345,3
63.5,77.5,61,1,0.0243,0.809,4
63.5,78.5,10,0,0.00399,0.528,3
63.5,79.5,24,1,0.0416,0.82,4
63.5,80.5,6,0,0.0245,0.827,4
63.5,81.5,14,0,0.00519,0.264,1
63.5,82.5,11,1,0.00866,0.666,2
63.5,83.5,8,1,0.00537,0.71,2
63.5,84.5,12,0,0.0128,0.697,2
63.5,85.5,13,0,0.0166,0.918,4
63.5,86.5,6,1,0.0179,0.992,4
63.5,87.5,34,0,0.0048,0.381,0
63.5,88.5,13,1,0.00255,0.498,0
63.5,89.5,0,0,0.0215,-9999,0
63.5,90.5,7,1,0.00368,0.626,1
63.5,91.5,9,0,0.026,0.514,1
63.5,92.5,11,1,0.00435,0.0756,0
63.5,93.5,7,0,0.00841,0.354,1
63.5,94.5,0,0,0.0226,-9999,0
63.5,95.5,0,0,0.0161,-9999,0
63.5,96.5,30,1,0.0015,0.111,0
63.5,97.5,6,1,0.0293,0.0807,0
63.5,98.5,9,0,0.0535,0.559,0
63.5,99.5,22,1,0.0378,0.207,0
63.5,100.5,27,1,0.0282,0.288,0
63.5,101.5,14,0,0.0369,0.4,0
63.5,102.5,17,1,0.0139,0.656,0
63.5,103.5,0,0,0.0193,-9999,0
63.5,104.5,19,1,0.0142,0.22,0
63.5,105.5,7,1,0.00612,0.932,1
63.5,106.5,51,0,0.00841,0.564,0
63.5,107.5,0,0,0.0139,-9999,0
63.5,108.5,0,0,0.0128,-9999,0
63.5,109.5,0,0,0.0163,-9999,0
63.5,110.5,0,0,0.0103,-9999,0
63.5,111.5,0,0,0.0168,-9999,0
63.5,112.5,18,1,0.00255,0.0472,0
63.5,113.5,0,0,0.0147,-9999,0
63.5,115.5,21,2,0.00883,0.403,0
63.5,116.5,6,0,0.00904,0.805,1
63.5,117.5,17,0,0.00299,0.369,0
63.5,118.5,13,1,0.015,0.418,0
63.5,119.5,18,0,0.00449,0.169,0
63.5,120.5,19,0,0.00423,0.263,0
63.5,121.5,82,0,0.00367,0.23,0
63.5,122.5,13,1,0.0191,0.523,2
63.5,123.5,8,1,0.00247,0.198,2
63.5,124.5,6,0,0.0231,0.619,3
63.5,125.5,14,1,0.0119,0.614,1
63.5,126.5,7,1,0.0106,0.808,1
63.5,127.5,9,1,0.0055,0.954,1
63.5,128.5,10,0,0.00341,0.721,1
63.5,129.5,9,1,0.0134,0.942,2
63.5,130.5,6,1,0.00883,0.861,2
63.5,131.5,16,1,0.00383,0.196,0
63.5,132.5,7,0,0.00907,0.871,4
63.5,133.5,9,1,0.0299,0.831,2
63.5,134.5,10,0,0.00986,0.577,3
63.5,135.5,13,1,0.0166,0.518,3
63.5,136.5,9,0,0.0063,0.613,3
63.5,137.5,14,0,0.0173,0.31,0
63.5,138.5,6,0,0.0193,0.941,0
63.5,139.5,0,0,0.0229,-9999,0
63.5,140.5,17,0,0.00878,0.504,0
63.5,141.5,7,0,0.0479,0.736,4
63.5,142.5,30,0,0.00748,0.322,1
63.5,143.5,36,0,0.00732,0.19,1
63.5,144.5,9,0,0.026,0.471,1
63.5,145.5,20,0,0.032,0.692,1
63.5,146.5,9,0,0.00717,0.176,1
63.5,147.5,11,0,0.00878,0.331,1
63.5,148.5,10,0,0.00589,0.607,1
63.5,149.5,15,1,0.0279,0.674,3
63.5,150.5,37,0,0.00468,0.364,1
63.5,151.5,12,1,0.00486,0.579,1
63.5,152.5,17,1,0.00607,0.777,4
63.5,153.5,6,1,0.0436,0.663,1
63.5,154.5,11,0,0.00501,0.233,1
63.5,155.5,6,0,0.0151,0.888,2
63.5,156.5,13,1,0.00535,0.795,2
63.5,157.5,21,0,0.0118,0.527,1
63.5,158.5,10,0,0.0539,0.824,0
63.5,159.5,0,0,0.0219,-9999,0
63.5,160.5,7,1,0.015,0.918,4
63.5,161.5,12,0,0.00465,0.0674,0
63.5,162.5,10,1,0.0932,0.387,0
63.5,163.5,11,0,0.0375,0.697,0
63.5,164.5,17,0,0.00299,0.147,1
63.5,165.5,24,0,0.0148,0.348,1
63.5,166.5,22,0,0.0173,0.364,0
63.5,167.5,9,0,0.0251,0.333,3
63.5,168.5,7,0,0.00333,0.474,2
63.5,169.5,6,1,0.00158,0.306,2
63.5,170.5,20,0,0.0034,0.14,0
63.5,171.5,39,1,0.0178,0.455,0
63.5,172.5,20,1,0.00409,0.388,0
63.5,173.5,16,0,0.0062,0.132,0
63.5,174.5,0,0,0.0115,-9999,0
63.5,175.5,0,0,0.0115,-9999,0
63.5,176.5,12,1,0.0149,0.731,0
63.5,177.5,0,0,0.0111,-9999,0
63.5,178.5,0,0,0.0174,-9999,0
63.5,179.5,0,0,0.0174,-9999,0
64.5,-166.5,0,0,0.00975,-9999,0
64.5,-165.5,0,0,0.00975,-9999,0
64.5,-164.5,0,0,0.00975,-9999,0
64.5,-163.5,0,0,0.0101,-9999,0
64.5,-162.5,6,0,0.00788,0.148,0
64.5,-161.5,0,0,0.0135,-9999,0
64.5,-160.5,0,0,0.00656,-9999,0
64.5,-159.5,6,0,0.00233,0.694,0
64.5,-158.5,47,2,0.00698,0.286,0
64.5,-157.5,8,0,0.0149,0.549,2
64.5,-156.5,9,1,0.00751,0.589,1
64.5,-155.5,7,0,0.0209,0.0405,0
64.5,-154.5,12,1,0.0113,0.339,0
64.5,-153.5,6,1,0.0161,0.825,1
64.5,-152.5,10,0,0.00433,0.372,2
64.5,-151.5,7,1,0.00224,0.813,1
64.5,-150.5,11,1,0.00754,0.424,2
64.5,-149.5,6,0,0.000646,0.563,1
64.5,-148.5,12,1,0.00721,0.488,1
64.5,-147.5,7,0,0.00338,0.293,2
64.5,-146.5,56,0,0.00971,0.276,0
64.5,-145.5,6,0,0.0133,0.667,2
64.5,-144.5,6,0,0.00405,0.137,1
64.5,-143.5,19,0,0.000769,0.0227,0
64.5,-142.5,10,1,0.0121,0.897,1
64.5,-141.5,6,0,0.00689,0.644,3
64.5,-140.5,11,0,0.0208,0.716,4
64.5,-139.5,17,0,0.0102,0.0618,0
64.5,-138.5,32,0,0.00324,0.0844,0
64.5,-137.5,8,0,0.000741,0.123,0
64.5,-136.5,0,0,0.0237,-9999,0
64.5,-135.5,0,0,0.0237,-9999,0
64.5,-134.5,9,0,0.0108,0.25,0
64.5,-133.5,9,0,0.0361,0.497,1
64.5,-132.5,0,0,0.0149,-9999,0
64.5,-131.5,0,0,0.0149,-9999,0
64.5,-130.5,0,0,0.00573,-9999,0
64.5,-129.5,0,0,0.00529,-9999,0
64.5,-128.5,0,0,0.00576,-9999,0
64.5,-127.5,7,0,0.00837,0.0866,0
64.5,-126.5,15,1,0.143,0.424,0
64.5,-125.5,6,0,0.00886,0.467,1
64.5,-124.5,42,0,0.00103,0.136,0
64.5,-123.5,7,0,0.00774,0.36,0
64.5,-122.5,0,0,0.00439,-9999,0
64.5,-121.5,7,0,0.00048,0.135,0
64.5,-120.5,19,1,0.00196,0.0234,0
64.5,-119.5,6,0,0.0225,0.623,2
64.5,-118.5,21,0,0.00172,0.598,0
64.5,-117.5,7,0,0.0116,0.907,2
64.5,-116.5,12,2,0.0112,0.645,2
64.5,-115.5,9,0,0.0176,0.847,1
64.5,-114.5,11,0,0.00241,0.255,0
64.5,-113.5,11,0,0.00505,0.507,1
64.5,-112.5,0,0,0.0151,-9999,0
64.5,-111.5,0,0,0.0171,-9999,0
64.5,-110.5,0,0,0.0156,-9999,0
64.5,-109.5,0,0,0.0146,-9999,0
64.5,-108.5,0,0,0.0142,-9999,0
64.5,-107.5,0,0,0.0137,-9999,0
64.5,-106.5,0,0,0.0148,-9999,0
64.5,-105.5,0,0,0.013,-9999,0
64.5,-104.5,0,0,0.0119,-9999,0
64.5,-103.5,0,0,0.0119,-9999,0
64.5,-102.5,0,0,0.00923,-9999,0
64.5,-101.5,0,0,0.00949,-9999,0
64.5,-100.5,0,0,0.00949,-9999,0
64.5,-99.5,0,0,0.0136,-9999,0
64.5,-98.5,0,0,0.012,-9999,0
64.5,-97.5,0,0,0.0131,-9999,0
64.5,-96.5,0,0,0.0131,-9999,0
64.5,-95.5,0,0,0.00906,-9999,0
64.5,-94.5,0,0,0.0092,-9999,0
64.5,-93.5,0,0,0.00998,-9999,0
64.5,-92.5,0,0,0.0126,-9999,0
64.5,-91.5,0,0,0.0158,-9999,0
64.5,-90.5,0,0,0.0148,-9999,0
64.5,-89.5,0,0,0.015,-9999,0
64.5,9.5,0,0,0.0121,-9999,0
64.5,10.5,0,0,0.0133,-9999,0
64.5,11.5,0,0,0.0104,-9999,0
64.5,14.5,6,1,0.00205,0.4,0
64.5,16.5,8,0,0.00452,0.379,0
64.5,17.5,12,0,0.00696,0.473,0
64.5,18.5,26,0,0.00157,0.0906,0
64.5,19.5,9,0,0.00219,0.502,0
64.5,20.5,14,1,0.00855,0.267,0
64.5,21.5,0,0,0.0164,-9999,0
64.5,23.5,0,0,0.0177,-9999,0
64.5,24.5,14,0,0.0182,0.448,0
64.5,25.5,0,0,0.0259,-9999,0
64.5,26.5,7,0,0.00892,0.516,0
64.5,27.5,0,0,0.0263,-9999,0
64.5,29.5,0,0,0.00808,-9999,0
64.5,30.5,10,0,0.0256,0.605,2
64.5,31.5,19,1,0.0231,0.307,0
64.5,32.5,15,0,0.0133,0.293,0
64.5,33.5,8,0,0.0264,0.653,0
64.5,34.5,10,0,0.0163,0.343,0
64.5,35.5,12,0,0.105,0.402,0
64.5,36.5,0,0,0.0232,-9999,0
64.5,37.5,0,0,0.0232,-9999,0
64.5,38.5,8,0,0.00917,0.261,0
64.5,39.5,11,0,0.00772,0.349,0
64.5,40.5,6,1,0.00866,0.762,2
64.5,41.5,13,0,0.0114,0.291,0
64.5,42.5,6,0,0.0428,0.971,2
64.5,43.5,17,0,0.0156,0.794,0
64.5,44.5,0,0,0.0177,-9999,0
64.5,45.5,0,0,0.0188,-9999,0
64.5,46.5,7,2,0.0231,0.273,1
64.5,47.5,0,0,0.0226,-9999,0
64.5,48.5,7,0,0.00882,0.949,0
64.5,49.5,11,0,0.00762,0.0764,0
64.5,50.5,10,1,0.0046,0.269,0
64.5,51.5,0,0,0.0352,-9999,0
64.5,52.5,0,0,0.0412,-9999,0
64.5,53.5,10,0,0.0273,0.742,0
64.5,54.5,0,0,0.0422,-9999,0
64.5,56.5,8,1,0.0177,0.945,1
64.5,57.5,11,0,0.00751,0.501,1
64.5,58.5,0,0,0.0335,-9999,0
64.5,59.5,0,0,0.0344,-9999,0
64.5,60.5,22,0,0.0324,0.687,0
64.5,61.5,37,1,0.0169,0.28,0
64.5,62.5,17,0,0.0267,0.335,1
64.5,63.5,13,0,0.00485,0.379,1
64.5,64.5,14,1,0.0169,0.733,1
64.5,65.5,26,1,0.0564,0.334,0
64.5,66.5,7,1,0.0346,0.923,2
64.5,67.5,12,1,0.00944,0.276,0
64.5,68.5,10,0,0.0209,0.506,2
64.5,69.5,8,1,0.0271,0.574,1
64.5,70.5,6,1,0.0229,0.708,1
64.5,71.5,8,0,0.00817,0.043,0
64.5,72.5,8,0,0.00923,0.426,1
64.5,73.5,20,0,0.0143,0.595,0
64.5,74.5,7,0,0.00604,0.897,4
64.5,75.5,38,0,0.0299,0.562,3
64.5,76.5,45,2,0.0322,0.476,3
64.5,77.5,24,0,0.0164,0.721,4
64.5,78.5,14,0,0.0402,0.477,2
64.5,79.5,18,0,0.0436,0.64,3
64.5,80.5,0,0,0.0292,-9999,0
64.5,81.5,9,0,0.0137,0.303,2
64.5,82.5,35,0,0.0201,0.479,0
64.5,83.5,11,0,0.00717,0.679,2
64.5,84.5,8,0,0.00655,0.374,3
64.5,85.5,14,0,0.0127,0.634,0
64.5,86.5,18,1,0.00955,0.915,0
64.5,87.5,24,0,0.0346,0.439,0
64.5,88.5,0,0,0.0274,-9999,0
64.5,89.5,6,1,0.0157,0.859,1
64.5,90.5,12,0,0.00886,0.598,1
64.5,91.5,7,0,0.0214,0.867,4
64.5,92.5,16,1,0.0298,0.872,1
64.5,93.5,21,0,0.0154,0.546,0
64.5,94.5,13,0,0.00893,0.137,0
64.5,95.5,14,0,0.00566,0.262,0
64.5,96.5,0,0,0.0419,-9999,0
64.5,97.5,7,0,0.0238,0.654,1
64.5,98.5,6,1,0.025,0.934,2
64.5,99.5,31,0,0.00435,0.0297,0
64.5,100.5,10,1,0.0248,0.818,1
64.5,101.5,19,1,0.0117,0.808,0
64.5,102.5,9,1,0.0683,0.298,0
64.5,103.5,0,0,0.0129,-9999,0
64.5,104.5,0,0,0.0134,-9999,0
64.5,105.5,21,0,0.0626,0.135,0
64.5,106.5,18,0,0.0225,0.263,0
64.5,108.5,0,0,0.00896,-9999,0
64.5,109.5,0,0,0.0126,-9999,0
64.5,110.5,0,0,0.00806,-9999,0
64.5,111.5,6,0,0.00375,0.0956,0
64.5,112.5,6,0,0.00797,0.647,1
64.5,113.5,6,0,0.014,0.026,0
64.5,114.5,0,0,0.0243,-9999,0
64.5,116.5,0,0,0.0156,-9999,0
64.5,117.5,15,0,0.00767,0.359,0
64.5,118.5,7,1,0.0151,0.399,1
64.5,119.5,8,0,0.00455,0.482,1
64.5,120.5,20,0,0.0352,0.532,0
64.5,121.5,12,1,0.00317,0.546,1
64.5,122.5,33,0,0.0104,0.137,0
64.5,123.5,6,0,0.00743,0.746,4
64.5,124.5,21,1,0.00399,0.297,1
64.5,125.5,20,0,0.00365,0.554,2
64.5,126.5,11,0,0.0142,0.71,4
64.5,127.5,8,1,0.00656,0.443,2
64.5,128.5,7,0,0.0491,0.489,0
64.5,129.5,8,0,0.017,0.41,1
64.5,130.5,0,0,0.0171,-9999,0
64.5,131.5,16,0,0.0236,0.896,0
64.5,132.5,11,0,0.0118,0.062,0
64.5,133.5,8,0,0.025,0.27,0
64.5,134.5,0,0,0.0122,-9999,0
64.5,135.5,11,0,0.00402,0.791,1
64.5,136.5,23,1,0.000642,0.0483,0
64.5,137.5,15,0,0.0363,0.765,0
64.5,138.5,6,0,0.0395,0.694,0
64.5,139.5,20,0,0.0138,0.154,0
64.5,140.5,11,1,0.0115,0.646,1
64.5,141.5,9,1,0.0127,0.61,1
64.5,142.5,6,0,0.0162,0.933,2
64.5,143.5,8,1,0.00935,0.821,1
64.5,144.5,6,1,0.0106,0.894,4
64.5,145.5,6,0,0.0652,0.913,1
64.5,146.5,0,0,0.0281,-9999,0
64.5,147.5,7,1,0.0079,0.87,0
64.5,148.5,11,0,0.0175,0.326,1
64.5,149.5,7,1,0.0184,0.794,1
64.5,150.5,10,1,0.0147,0.685,3
64.5,151.5,13,2,0.0117,0.619,1
64.5,152.5,12,0,0.0117,0.535,1
64.5,153.5,17,1,0.028,0.741,4
64.5,154.5,15,0,0.00703,0.335,2
64.5,155.5,17,0,0.003,0.276,3
64.5,156.5,9,1,0.0126,0.864,4
64.5,157.5,15,0,0.0625,0.699,3
64.5,158.5,10,0,0.0126,0.598,2
64.5,159.5,48,0,0.0101,0.34,0
64.5,160.5,17,1,0.0265,0.269,2
64.5,161.5,11,0,0.0133,0.747,1
64.5,162.5,0,0,0.0204,-9999,0
64.5,163.5,13,0,0.0282,0.328,0
64.5,164.5,13,0,0.00883,0.397,3
64.5,165.5,6,1,0.00563,0.964,1
64.5,166.5,9,0,0.0184,0.493,3
64.5,167.5,28,1,0.0133,0.0827,0
64.5,168.5,17,1,0.0525,0.923,1
64.5,169.5,6,0,0.0143,0.515,2
64.5,170.5,51,0,0.0034,0.093,0
64.5,171.5,13,0,0.000719,0.83,2
64.5,172.5,6,0,0.00546,0.81,4
64.5,173.5,53,0,0.00404,0.0163,0
64.5,174.5,9,0,0.0385,0.333,0
64.5,175.5,8,0,0.0199,0.599,0
64.5,176.5,0,0,0.0115,-9999,0
64.5,177.5,14,0,0.00726,0.24,0
64.5,179.5,0,0,0.0174,-9999,0
65.5,-179.5,0,0,0.0174,-9999,0
65.5,-178.5,0,0,0.0174,-9999,0
65.5,-167.5,0,0,0.00975,-9999,0
65.5,-166.5,0,0,0.00975,-9999,0
65.5,-165.5,0,0,0.00975,-9999,0
65.5,-164.5,0,0,0.00975,-9999,0
65.5,-163.5,10,0,0.00109,0.0217,0
65.5,-162.5,13,0,0.0134,0.43,0
65.5,-161.5,0,0,0.0065,-9999,0
65.5,-160.5,11,1,0.000343,0.0659,0
65.5,-159.5,18,0,0.0109,0.55,0
65.5,-158.5,15,0,0.00172,0.0686,0
65.5,-157.5,23,0,0.0031,0.483,0
65.5,-156.5,6,0,0.000851,0.183,1
65.5,-155.5,28,0,0.00959,0.0331,0
65.5,-154.5,13,1,0.0288,0.0849,0
65.5,-153.5,19,0,0.00335,0.0595,0
65.5,-152.5,10,0,0.0187,0.384,1
65.5,-151.5,8,0,0.02,0.704,1
65.5,-150.5,12,0,0.00198,0.391,1
65.5,-149.5,7,0,0.0046,0.736,1
65.5,-148.5,6,0,0.0137,0.834,4
65.5,-147.5,8,1,0.00537,0.792,2
65.5,-146.5,6,1,0.00995,0.756,1
65.5,-145.5,26,0,0.011,0.318,1
65.5,-144.5,9,0,0.013,0.448,3
65.5,-143.5,89,0,0.00383,0.15,0
65.5,-142.5,40,0,0.00508,0.161,0
65.5,-141.5,20,1,0.0133,0.615,2
65.5,-140.5,6,1,0.0555,0.891,2
65.5,-139.5,0,0,0.00997,-9999,0
65.5,-138.5,26,0,0.0184,0.174,0
65.5,-137.5,12,0,0.00734,0.317,0
65.5,-136.5,6,0,0.00712,0.585,3
65.5,-135.5,21,1,0.0348,0.0549,0
65.5,-134.5,39,0,0.00131,0.306,0
65.5,-133.5,33,1,0.00854,0.188,0
65.5,-132.5,6,0,0.017,0.243,0
65.5,-131.5,0,0,0.0056,-9999,0
65.5,-130.5,0,0,0.00575,-9999,0
65.5,-129.5,12,0,0.00243,0.107,0
65.5,-128.5,6,1,0.00442,0.903,1
65.5,-127.5,13,0,0.00225,0.652,1
65.5,-126.5,18,0,0.00366,0.681,0
65.5,-125.5,0,0,0.00597,-9999,0
65.5,-124.5,13,0,0.00139,0.145,0
65.5,-123.5,17,0,0.00289,0.171,0
65.5,-122.5,0,0,0.015,-9999,0
65.5,-121.5,8,0,0.00509,0.0591,0
65.5,-120.5,0,0,0.0124,-9999,0
65.5,-119.5,9,0,0.00288,0.182,0
65.5,-118.5,8,0,0.00138,0.66,1
65.5,-117.5,8,0,0.0126,0.946,2
65.5,-116.5,7,1,0.02,0.712,1
65.5,-115.5,10,0,0.0109,0.241,0
65.5,-114.5,7,0,0.00131,0.531,0
65.5,-113.5,0,0,0.0143,-9999,0
65.5,-112.5,0,0,0.0151,-9999,0
65.5,-111.5,0,0,0.0171,-9999,0
65.5,-110.5,0,0,0.0156,-9999,0
65.5,-109.5,0,0,0.0146,-9999,0
65.5,-108.5,0,0,0.0142,-9999,0
65.5,-106.5,0,0,0.013,-9999,0
65.5,-105.5,0,0,0.0119,-9999,0
65.5,-104.5,0,0,0.0119,-9999,0
65.5,-103.5,0,0,0.0119,-9999,0
65.5,-102.5,0,0,0.0119,-9999,0
65.5,-101.5,0,0,0.00923,-9999,0
65.5,-100.5,0,0,0.00949,-9999,0
65.5,-99.5,0,0,0.00949,-9999,0
65.5,-98.5,0,0,0.00951,-9999,0
65.5,-97.5,0,0,0.00965,-9999,0
65.5,-96.5,0,0,0.00941,-9999,0
65.5,-95.5,0,0,0.00931,-9999,0
65.5,-94.5,0,0,0.00906,-9999,0
65.5,-93.5,0,0,0.0092,-9999,0
65.5,-92.5,0,0,0.00998,-9999,0
65.5,10.5,0,0,0.0102,-9999,0
65.5,11.5,0,0,0.00906,-9999,0
65.5,16.5,6,1,0.00896,0.453,0
65.5,17.5,6,0,0.00186,0.599,0
65.5,18.5,11,0,0.00135,0.247,0
65.5,19.5,10,0,0.00172,0.712,0
65.5,20.5,18,1,0.0022,0.171,0
65.5,21.5,0,0,0.0164,-9999,0
65.5,22.5,0,0,0.0152,-9999,0
65.5,23.5,0,0,0.00407,-9999,0
65.5,24.5,0,0,0.0259,-9999,0
65.5,25.5,7,0,0.00222,0.393,0
65.5,26.5,0,0,0.0263,-9999,0
65.5,27.5,0,0,0.00716,-9999,0
65.5,28.5,0,0,0.0265,-9999,0
65.5,29.5,17,1,0.00487,0.488,0
65.5,30.5,7,0,0.00649,0.45,0
65.5,31.5,0,0,0.0265,-9999,0
65.5,32.5,0,0,0.0288,-9999,0
65.5,33.5,7,0,0.0314,0.801,1
65.5,34.5,9,0,0.0119,0.227,0
65.5,35.5,0,0,0.023,-9999,0
65.5,36.5,0,0,0.0232,-9999,0
65.5,37.5,0,0,0.0232,-9999,0
65.5,39.5,0,0,0.0182,-9999,0
65.5,41.5,15,0,0.183,0.202,0
65.5,42.5,0,0,0.0155,-9999,0
65.5,43.5,0,0,0.0155,-9999,0
65.5,44.5,0,0,0.0177,-9999,0
65.5,45.5,0,0,0.0188,-9999,0
65.5,46.5,0,0,0.0188,-9999,0
65.5,47.5,0,0,0.0226,-9999,0
65.5,48.5,8,0,0.0137,0.546,0
65.5,49.5,0,0,0.0317,-9999,0
65.5,50.5,0,0,0.0275,-9999,0
65.5,51.5,0,0,0.0341,-9999,0
65.5,52.5,9,1,0.0067,0.194,0
65.5,53.5,0,0,0.0327,-9999,0
65.5,54.5,12,0,0.0117,0.272,0
65.5,55.5,7,0,0.0203,0.762,0
65.5,56.5,6,0,0.0547,0.408,2
65.5,57.5,7,0,0.00451,0.48,1
65.5,58.5,0,0,0.0343,-9999,0
65.5,59.5,0,0,0.0325,-9999,0
65.5,60.5,0,0,0.0325,-9999,0
65.5,62.5,8,0,0.0281,0.247,0
65.5,63.5,8,0,0.0148,0.334,0
65.5,64.5,0,0,0.038,-9999,0
65.5,65.5,0,0,0.0433,-9999,0
65.5,66.5,8,1,0.0479,0.722,1
65.5,67.5,6,0,0.145,0.22,0
65.5,68.5,18,1,0.0217,0.645,0
65.5,69.5,14,2,0.0219,0.144,0
65.5,70.5,24,1,0.0151,0.287,0
65.5,71.5,10,0,0.0019,0.326,1
65.5,72.5,9,0,0.00454,0.22,0
65.5,73.5,0,0,0.0413,-9999,0
65.5,74.5,0,0,0.0413,-9999,0
65.5,75.5,21,0,0.00283,0.0553,0
65.5,76.5,6,0,0.0329,0.825,2
65.5,77.5,19,1,0.0881,0.329,2
65.5,78.5,10,1,0.0356,0.658,3
65.5,79.5,47,0,0.0962,0.687,0
65.5,80.5,37,0,0.0282,0.593,3
65.5,81.5,14,1,0.00697,0.734,4
65.5,82.5,18,0,0.0201,0.441,0
65.5,83.5,8,0,0.00571,0.323,1
65.5,84.5,19,1,0.0129,0.0331,0
65.5,85.5,18,0,0.0134,0.792,1
65.5,86.5,12,1,0.00716,0.839,1
65.5,87.5,8,1,0.0286,0.841,4
65.5,88.5,6,0,0.0299,0.71,0
65.5,89.5,22,0,0.015,0.748,0
65.5,90.5,10,1,0.0344,0.786,1
65.5,91.5,16,0,0.0221,0.264,0
65.5,92.5,23,0,0.0172,0.199,0
65.5,93.5,17,1,0.0198,0.725,0
65.5,94.5,19,0,0.00821,0.153,0
65.5,95.5,9,0,0.00422,0.864,0
